"check_id","pass","detail","checked_on","source"
"M_pool_identity_0916",TRUE,"E-C=0.86000000; o1-c=0.86000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0916",TRUE,"o0=0.20000000; c=0.04000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0916",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0916",TRUE,"limit=0.03600000; K=0.33600000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0917",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0917",TRUE,"feasible=TRUE; enumerated=0.38333333; B=0.38333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0917",TRUE,"active_feasible=TRUE; enumerated=0.03333333; C=0.03333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0917",TRUE,"actual=3; expected=3","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0917",TRUE,"exists=TRUE; E=0.90000000; B=0.38333333; C=0.03333333; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0917",TRUE,"E-C=0.86666667; o1-c=0.86666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0917",TRUE,"o0=0.20000000; c=0.03333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0917",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0917",TRUE,"limit=0.03333333; K=0.33333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0918",TRUE,"enumerated=0.88571429; E=0.88571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0918",TRUE,"feasible=TRUE; enumerated=0.37142857; B=0.37142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0918",TRUE,"active_feasible=TRUE; enumerated=0.01428571; C=0.01428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0918",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0918",TRUE,"exists=TRUE; E=0.88571429; B=0.37142857; C=0.01428571; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0918",TRUE,"E-C=0.87142857; o1-c=0.87142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0918",TRUE,"o0=0.20000000; c=0.02857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0918",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0918",TRUE,"limit=0.03142857; K=0.33142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0919",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0919",TRUE,"feasible=TRUE; enumerated=0.37500000; B=0.37500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0919",TRUE,"active_feasible=TRUE; enumerated=0.02500000; C=0.02500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0919",TRUE,"actual=4; expected=4","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0919",TRUE,"exists=TRUE; E=0.90000000; B=0.37500000; C=0.02500000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0919",TRUE,"E-C=0.87500000; o1-c=0.87500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0919",TRUE,"o0=0.20000000; c=0.02500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0919",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0919",TRUE,"limit=0.03000000; K=0.33000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0920",TRUE,"enumerated=0.88888889; E=0.88888889","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0920",TRUE,"feasible=TRUE; enumerated=0.36666667; B=0.36666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0920",TRUE,"active_feasible=TRUE; enumerated=0.01111111; C=0.01111111","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0920",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0920",TRUE,"exists=TRUE; E=0.88888889; B=0.36666667; C=0.01111111; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0920",TRUE,"E-C=0.87777778; o1-c=0.87777778","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0920",TRUE,"o0=0.20000000; c=0.02222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0920",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0920",TRUE,"limit=0.02888889; K=0.32888889","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0921",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0921",TRUE,"feasible=TRUE; enumerated=0.52500000; B=0.52500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0921",TRUE,"active_feasible=TRUE; enumerated=0.10000000; C=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0921",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0921",TRUE,"value=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0921",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0921",TRUE,"limit=-0.00000000; K=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0922",TRUE,"enumerated=0.66666667; E=0.66666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0922",TRUE,"feasible=TRUE; enumerated=0.40000000; B=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0922",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.06666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0922",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0922",TRUE,"exists=TRUE; E=0.66666667; B=0.40000000; C=-0.06666667; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0922",TRUE,"E-C=0.73333333; o1-c=0.73333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0922",TRUE,"o0=0.20000000; c=0.16666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0922",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0922",TRUE,"limit=-0.03333333; K=0.26666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0923",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0923",TRUE,"feasible=TRUE; enumerated=0.40000000; B=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0923",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.02500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0923",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0923",TRUE,"exists=TRUE; E=0.75000000; B=0.40000000; C=-0.02500000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0923",TRUE,"E-C=0.77500000; o1-c=0.77500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0923",TRUE,"o0=0.20000000; c=0.12500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0923",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0923",TRUE,"limit=-0.05000000; K=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0924",TRUE,"enumerated=0.70000000; E=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0924",TRUE,"feasible=TRUE; enumerated=0.35000000; B=0.35000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0924",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0924",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0924",TRUE,"exists=TRUE; E=0.70000000; B=0.35000000; C=-0.10000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0924",TRUE,"E-C=0.80000000; o1-c=0.80000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0924",TRUE,"o0=0.20000000; c=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0924",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0924",TRUE,"limit=-0.06000000; K=0.24000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0925",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0925",TRUE,"feasible=TRUE; enumerated=0.35833333; B=0.35833333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0925",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.06666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0925",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0925",TRUE,"exists=TRUE; E=0.75000000; B=0.35833333; C=-0.06666667; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0925",TRUE,"E-C=0.81666667; o1-c=0.81666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0925",TRUE,"o0=0.20000000; c=0.08333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0925",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0925",TRUE,"limit=-0.06666667; K=0.23333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0926",TRUE,"enumerated=0.71428571; E=0.71428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0926",TRUE,"feasible=TRUE; enumerated=0.32857143; B=0.32857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0926",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.11428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0926",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0926",TRUE,"exists=TRUE; E=0.71428571; B=0.32857143; C=-0.11428571; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0926",TRUE,"E-C=0.82857143; o1-c=0.82857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0926",TRUE,"o0=0.20000000; c=0.07142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0926",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0926",TRUE,"limit=-0.07142857; K=0.22857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0927",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0927",TRUE,"feasible=TRUE; enumerated=0.33750000; B=0.33750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0927",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.08750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0927",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0927",TRUE,"exists=TRUE; E=0.75000000; B=0.33750000; C=-0.08750000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0927",TRUE,"E-C=0.83750000; o1-c=0.83750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0927",TRUE,"o0=0.20000000; c=0.06250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0927",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0927",TRUE,"limit=-0.07500000; K=0.22500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0928",TRUE,"enumerated=0.72222222; E=0.72222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0928",TRUE,"feasible=TRUE; enumerated=0.31666667; B=0.31666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0928",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.12222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0928",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0928",TRUE,"exists=TRUE; E=0.72222222; B=0.31666667; C=-0.12222222; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0928",TRUE,"E-C=0.84444444; o1-c=0.84444444","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0928",TRUE,"o0=0.20000000; c=0.05555556","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0928",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0928",TRUE,"limit=-0.07777778; K=0.22222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0929",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0929",TRUE,"feasible=TRUE; enumerated=0.62500000; B=0.62500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0929",TRUE,"active_feasible=TRUE; enumerated=0.10000000; C=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0929",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0929",TRUE,"value=0.62500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0929",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0929",TRUE,"limit=-0.08000000; K=0.22000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0930",TRUE,"enumerated=0.40000000; E=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0930",TRUE,"feasible=TRUE; enumerated=0.40000000; B=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0930",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.20000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0930",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0930",TRUE,"exists=TRUE; E=0.40000000; B=0.40000000; C=-0.20000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0930",TRUE,"E-C=0.60000000; o1-c=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0930",TRUE,"cutoff=0.50000000; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0930",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0930",TRUE,"limit=-0.14000000; K=0.16000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0931",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0931",TRUE,"feasible=TRUE; enumerated=0.40000000; B=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0931",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.12500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0931",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0931",TRUE,"exists=TRUE; E=0.55000000; B=0.40000000; C=-0.12500000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0931",TRUE,"E-C=0.67500000; o1-c=0.67500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0931",TRUE,"cutoff=0.07142857; mu=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0931",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0931",TRUE,"limit=-0.17000000; K=0.13000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0932",TRUE,"enumerated=0.46000000; E=0.46000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0932",TRUE,"feasible=TRUE; enumerated=0.31000000; B=0.31000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0932",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.26000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0932",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0932",TRUE,"exists=TRUE; E=0.46000000; B=0.31000000; C=-0.26000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0932",TRUE,"E-C=0.72000000; o1-c=0.72000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0932",TRUE,"o0=0.20000000; c=0.18000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0932",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0932",TRUE,"limit=-0.18800000; K=0.11200000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0933",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0933",TRUE,"feasible=TRUE; enumerated=0.32500000; B=0.32500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0933",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.20000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0933",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0933",TRUE,"exists=TRUE; E=0.55000000; B=0.32500000; C=-0.20000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0933",TRUE,"E-C=0.75000000; o1-c=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0933",TRUE,"o0=0.20000000; c=0.15000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0933",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0933",TRUE,"limit=-0.20000000; K=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0934",TRUE,"enumerated=0.48571429; E=0.48571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0934",TRUE,"feasible=TRUE; enumerated=0.27142857; B=0.27142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0934",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.28571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0934",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0934",TRUE,"exists=TRUE; E=0.48571429; B=0.27142857; C=-0.28571429; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0934",TRUE,"E-C=0.77142857; o1-c=0.77142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0934",TRUE,"o0=0.20000000; c=0.12857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0934",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0934",TRUE,"limit=-0.20857143; K=0.09142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0935",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0935",TRUE,"feasible=TRUE; enumerated=0.28750000; B=0.28750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0935",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.23750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0935",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0935",TRUE,"exists=TRUE; E=0.55000000; B=0.28750000; C=-0.23750000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0935",TRUE,"E-C=0.78750000; o1-c=0.78750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0935",TRUE,"o0=0.20000000; c=0.11250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0935",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0935",TRUE,"limit=-0.21500000; K=0.08500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0936",TRUE,"enumerated=0.50000000; E=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0936",TRUE,"feasible=TRUE; enumerated=0.25000000; B=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0936",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0936",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0936",TRUE,"exists=TRUE; E=0.50000000; B=0.25000000; C=-0.30000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0936",TRUE,"E-C=0.80000000; o1-c=0.80000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0936",TRUE,"o0=0.20000000; c=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0936",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0936",TRUE,"limit=-0.22000000; K=0.08000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0937",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0937",TRUE,"feasible=TRUE; enumerated=0.30000000; B=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0937",TRUE,"active_feasible=TRUE; enumerated=0.10000000; C=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0937",TRUE,"actual=1; expected=1","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0937",TRUE,"value=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0937",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0937",TRUE,"limit=0.07500000; K=0.22500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0938",TRUE,"enumerated=0.86666667; E=0.86666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0938",TRUE,"feasible=TRUE; enumerated=0.25000000; B=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0938",TRUE,"active_feasible=TRUE; enumerated=0.03333333; C=0.03333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0938",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0938",TRUE,"exists=TRUE; E=0.86666667; B=0.25000000; C=0.03333333; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0938",TRUE,"E-C=0.83333333; o1-c=0.83333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0938",TRUE,"o0=0.50000000; c=0.06666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0938",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0938",TRUE,"limit=0.06666667; K=0.21666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0939",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0939",TRUE,"feasible=TRUE; enumerated=0.25000000; B=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0939",TRUE,"active_feasible=TRUE; enumerated=0.05000000; C=0.05000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0939",TRUE,"actual=2; expected=2","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0939",TRUE,"exists=TRUE; E=0.90000000; B=0.25000000; C=0.05000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
