"beta","t0","t1","o","mu2_star","a0_1","a1","no_cheap_H_margin","candidate_pattern","any_H_prefers_U","interior_Delta_crossing","mu_share_H_prefers_U","max_V_W_U","min_entry_gap_M_minus_U"
0.5,0.15,0.26,0.15,0.129411764705882,0.13,0.185,0.0333333333333333,"low_only_plus_pooling",TRUE,TRUE,0.252747252747253,0.0725,0.0108333333333333
0.55,0.15,0.26,0.15,0.129411764705882,0.143,0.1925,0.0366666666666667,"low_only_plus_pooling",TRUE,TRUE,0.325674325674326,0.0714166666666667,0.0119166666666667
0.6,0.15,0.26,0.15,0.129411764705882,0.156,0.2,0.04,"low_only_plus_pooling",TRUE,TRUE,0.454545454545455,0.0703333333333333,0.013
0.65,0.15,0.26,0.15,0.129411764705882,0.169,0.2075,0.0433333333333333,"low_only_plus_pooling",TRUE,TRUE,0.522477522477522,0.06925,0.0140833333333333
0.7,0.15,0.26,0.15,0.129411764705882,0.182,0.215,0.0466666666666667,"low_only_plus_pooling",TRUE,TRUE,0.59040959040959,0.0681666666666667,0.0151666666666667
0.75,0.15,0.26,0.15,0.129411764705882,0.195,0.2225,0.05,"low_only_plus_pooling",TRUE,TRUE,0.659340659340659,0.0670833333333333,0.01625
0.8,0.15,0.26,0.15,0.129411764705882,0.208,0.23,0.0533333333333334,"low_only_plus_pooling",TRUE,TRUE,0.727272727272727,0.066,0.0173333333333333
0.85,0.15,0.26,0.15,0.129411764705882,0.221,0.2375,0.0566666666666667,"low_only_plus_pooling",TRUE,TRUE,0.795204795204795,0.0649166666666667,0.0184166666666667
0.9,0.15,0.26,0.15,0.129411764705882,0.234,0.245,0.06,"low_only_plus_pooling",TRUE,TRUE,0.863136863136863,0.0638333333333333,0.0195
0.45,0.2,0.31,0.15,0.1375,0.167,0.2275,0.08,"low_only_plus_pooling",TRUE,TRUE,0.174825174825175,0.0694166666666667,0.0139166666666667
0.5,0.2,0.31,0.15,0.1375,0.18,0.235,0.0833333333333333,"low_only_plus_pooling",TRUE,TRUE,0.248751248751249,0.0683333333333333,0.015
0.55,0.2,0.31,0.15,0.1375,0.193,0.2425,0.0866666666666667,"low_only_plus_pooling",TRUE,TRUE,0.322677322677323,0.06725,0.0160833333333333
0.6,0.2,0.31,0.15,0.1375,0.206,0.25,0.09,"low_only_plus_pooling",TRUE,TRUE,0.454545454545455,0.0661666666666667,0.0171666666666667
0.65,0.2,0.31,0.15,0.1375,0.219,0.2575,0.0933333333333334,"low_only_plus_pooling",TRUE,TRUE,0.522477522477522,0.0650833333333333,0.01825
0.7,0.2,0.31,0.15,0.1375,0.232,0.265,0.0966666666666667,"low_only_plus_pooling",TRUE,TRUE,0.59040959040959,0.064,0.0193333333333333
0.75,0.2,0.31,0.15,0.1375,0.245,0.2725,0.1,"low_only_plus_pooling",TRUE,TRUE,0.659340659340659,0.0629166666666667,0.0204166666666667
0.8,0.2,0.31,0.15,0.1375,0.258,0.28,0.103333333333333,"low_only_plus_pooling",TRUE,TRUE,0.727272727272727,0.0618333333333333,0.0215
0.85,0.2,0.31,0.15,0.1375,0.271,0.2875,0.106666666666667,"low_only_plus_pooling",TRUE,TRUE,0.795204795204795,0.06075,0.0225833333333333
0.9,0.2,0.31,0.15,0.1375,0.284,0.295,0.11,"delay_plus_pooling",TRUE,TRUE,0.842157842157842,0.06,0.0233333333333333
0.45,0.25,0.36,0.15,0.146666666666667,0.217,0.2775,0.13,"low_only_plus_pooling",TRUE,TRUE,0.16983016983017,0.06525,0.0180833333333333
0.5,0.25,0.36,0.15,0.146666666666667,0.23,0.285,0.133333333333333,"low_only_plus_pooling",TRUE,TRUE,0.244755244755245,0.0641666666666667,0.0191666666666667
0.55,0.25,0.36,0.15,0.146666666666667,0.243,0.2925,0.136666666666667,"low_only_plus_pooling",TRUE,TRUE,0.317682317682318,0.0630833333333333,0.02025
0.6,0.25,0.36,0.15,0.146666666666667,0.256,0.3,0.14,"low_only_plus_pooling",TRUE,TRUE,0.454545454545455,0.062,0.0213333333333333
0.65,0.25,0.36,0.15,0.146666666666667,0.269,0.3075,0.143333333333333,"low_only_plus_pooling",TRUE,TRUE,0.522477522477522,0.0609166666666667,0.0224166666666667
0.7,0.25,0.36,0.15,0.146666666666667,0.282,0.315,0.146666666666667,"low_only_plus_pooling",TRUE,TRUE,0.59040959040959,0.0598333333333333,0.0235
0.75,0.25,0.36,0.15,0.146666666666667,0.295,0.3225,0.15,"low_only_plus_pooling",TRUE,TRUE,0.659340659340659,0.05875,0.0245833333333333
0.8,0.25,0.36,0.15,0.146666666666667,0.308,0.33,0.153333333333333,"low_only_plus_pooling",TRUE,TRUE,0.727272727272727,0.0576666666666667,0.0256666666666667
0.85,0.25,0.36,0.15,0.146666666666667,0.321,0.3375,0.156666666666667,"low_only_plus_pooling",TRUE,TRUE,0.795204795204795,0.0565833333333333,0.02675
0.9,0.25,0.36,0.15,0.146666666666667,0.334,0.345,0.16,"delay_plus_pooling",TRUE,TRUE,0.833166833166833,0.05625,0.0270833333333333
0.45,0.3,0.41,0.15,0.157142857142857,0.267,0.3275,0.18,"low_only_plus_pooling",TRUE,TRUE,0.163836163836164,0.0610833333333333,0.02225
0.5,0.3,0.41,0.15,0.157142857142857,0.28,0.335,0.183333333333333,"low_only_plus_pooling",TRUE,TRUE,0.238761238761239,0.06,0.0233333333333333
0.55,0.3,0.41,0.15,0.157142857142857,0.293,0.3425,0.186666666666667,"low_only_plus_pooling",TRUE,TRUE,0.313686313686314,0.0589166666666667,0.0244166666666667
0.6,0.3,0.41,0.15,0.157142857142857,0.306,0.35,0.19,"low_only_plus_pooling",TRUE,TRUE,0.454545454545455,0.0578333333333333,0.0255
0.65,0.3,0.41,0.15,0.157142857142857,0.319,0.3575,0.193333333333333,"low_only_plus_pooling",TRUE,TRUE,0.522477522477522,0.05675,0.0265833333333333
0.7,0.3,0.41,0.15,0.157142857142857,0.332,0.365,0.196666666666667,"low_only_plus_pooling",TRUE,TRUE,0.59040959040959,0.0556666666666667,0.0276666666666667
0.75,0.3,0.41,0.15,0.157142857142857,0.345,0.3725,0.2,"low_only_plus_pooling",TRUE,TRUE,0.659340659340659,0.0545833333333333,0.02875
0.8,0.3,0.41,0.15,0.157142857142857,0.358,0.38,0.203333333333333,"low_only_plus_pooling",TRUE,TRUE,0.727272727272727,0.0535,0.0298333333333333
0.85,0.3,0.41,0.15,0.157142857142857,0.371,0.3875,0.206666666666667,"low_only_plus_pooling",TRUE,TRUE,0.795204795204795,0.0524166666666667,0.0309166666666667
0.9,0.3,0.41,0.15,0.157142857142857,0.384,0.395,0.21,"delay_plus_pooling",TRUE,TRUE,0.823176823176823,0.0525,0.0308333333333333
0.45,0.35,0.46,0.15,0.169230769230769,0.317,0.3775,0.23,"low_only_plus_pooling",TRUE,TRUE,0.157842157842158,0.0569166666666667,0.0264166666666667
0.5,0.35,0.46,0.15,0.169230769230769,0.33,0.385,0.233333333333333,"low_only_plus_pooling",TRUE,TRUE,0.233766233766234,0.0558333333333333,0.0275
0.55,0.35,0.46,0.15,0.169230769230769,0.343,0.3925,0.236666666666667,"low_only_plus_pooling",TRUE,TRUE,0.307692307692308,0.05475,0.0285833333333333
0.6,0.35,0.46,0.15,0.169230769230769,0.356,0.4,0.24,"low_only_plus_pooling",TRUE,TRUE,0.454545454545455,0.0536666666666667,0.0296666666666667
0.65,0.35,0.46,0.15,0.169230769230769,0.369,0.4075,0.243333333333333,"low_only_plus_pooling",TRUE,TRUE,0.522477522477522,0.0525833333333333,0.03075
0.7,0.35,0.46,0.15,0.169230769230769,0.382,0.415,0.246666666666667,"low_only_plus_pooling",TRUE,TRUE,0.59040959040959,0.0515,0.0318333333333333
0.75,0.35,0.46,0.15,0.169230769230769,0.395,0.4225,0.25,"low_only_plus_pooling",TRUE,TRUE,0.659340659340659,0.0504166666666667,0.0329166666666667
0.8,0.35,0.46,0.15,0.169230769230769,0.408,0.43,0.253333333333333,"low_only_plus_pooling",TRUE,TRUE,0.727272727272727,0.0493333333333333,0.034
0.85,0.35,0.46,0.15,0.169230769230769,0.421,0.4375,0.256666666666667,"low_only_plus_pooling",TRUE,TRUE,0.795204795204795,0.04825,0.0350833333333333
0.9,0.35,0.46,0.15,0.169230769230769,0.434,0.445,0.26,"delay_plus_pooling",TRUE,TRUE,0.811188811188811,0.04875,0.0345833333333333
0.45,0.4,0.51,0.15,0.183333333333333,0.367,0.4275,0.28,"low_only_plus_pooling",TRUE,TRUE,0.150849150849151,0.05275,0.0305833333333333
0.5,0.4,0.51,0.15,0.183333333333333,0.38,0.435,0.283333333333333,"low_only_plus_pooling",TRUE,TRUE,0.226773226773227,0.0516666666666667,0.0316666666666667
0.55,0.4,0.51,0.15,0.183333333333333,0.393,0.4425,0.286666666666667,"low_only_plus_pooling",TRUE,TRUE,0.301698301698302,0.0505833333333333,0.03275
0.6,0.4,0.51,0.15,0.183333333333333,0.406,0.45,0.29,"low_only_plus_pooling",TRUE,TRUE,0.454545454545455,0.0495,0.0338333333333333
0.65,0.4,0.51,0.15,0.183333333333333,0.419,0.4575,0.293333333333333,"low_only_plus_pooling",TRUE,TRUE,0.522477522477522,0.0484166666666667,0.0349166666666667
0.7,0.4,0.51,0.15,0.183333333333333,0.432,0.465,0.296666666666667,"low_only_plus_pooling",TRUE,TRUE,0.59040959040959,0.0473333333333333,0.036
0.75,0.4,0.51,0.15,0.183333333333333,0.445,0.4725,0.3,"low_only_plus_pooling",TRUE,TRUE,0.659340659340659,0.04625,0.0370833333333333
0.8,0.4,0.51,0.15,0.183333333333333,0.458,0.48,0.303333333333333,"low_only_plus_pooling",TRUE,TRUE,0.727272727272727,0.0451666666666667,0.0381666666666667
0.85,0.4,0.51,0.15,0.183333333333333,0.471,0.4875,0.306666666666667,"low_only_plus_pooling",TRUE,TRUE,0.795204795204795,0.0440833333333333,0.03925
0.9,0.4,0.51,0.15,0.183333333333333,0.484,0.495,0.31,"delay_plus_pooling",TRUE,TRUE,0.798201798201798,0.045,0.0383333333333333
0.8,0.1,0.24,0.15,0.155555555555556,0.182,0.21,0.00333333333333334,"low_only_plus_pooling",TRUE,TRUE,0.785214785214785,0.0681666666666667,0.0151666666666667
0.85,0.1,0.24,0.15,0.155555555555556,0.1965,0.2175,0.00666666666666667,"low_only_plus_pooling",TRUE,TRUE,0.839160839160839,0.0669583333333333,0.016375
0.9,0.1,0.24,0.15,0.155555555555556,0.211,0.225,0.01,"delay_plus_pooling",TRUE,TRUE,0.848151848151848,0.0675,0.0158333333333333
0.45,0.15,0.29,0.15,0.164705882352941,0.1305,0.2075,0.03,"low_only_plus_pooling",TRUE,TRUE,0.318681318681319,0.0724583333333333,0.010875
0.5,0.15,0.29,0.15,0.164705882352941,0.145,0.215,0.0333333333333333,"low_only_plus_pooling",TRUE,TRUE,0.37962037962038,0.07125,0.0120833333333333
0.55,0.15,0.29,0.15,0.164705882352941,0.1595,0.2225,0.0366666666666667,"low_only_plus_pooling",TRUE,TRUE,0.517482517482518,0.0700416666666667,0.0132916666666667
0.6,0.15,0.29,0.15,0.164705882352941,0.174,0.23,0.04,"low_only_plus_pooling",TRUE,TRUE,0.571428571428571,0.0688333333333333,0.0145
0.65,0.15,0.29,0.15,0.164705882352941,0.1885,0.2375,0.0433333333333333,"low_only_plus_pooling",TRUE,TRUE,0.624375624375624,0.067625,0.0157083333333333
0.7,0.15,0.29,0.15,0.164705882352941,0.203,0.245,0.0466666666666667,"low_only_plus_pooling",TRUE,TRUE,0.678321678321678,0.0664166666666667,0.0169166666666667
0.75,0.15,0.29,0.15,0.164705882352941,0.2175,0.2525,0.05,"low_only_plus_pooling",TRUE,TRUE,0.732267732267732,0.0652083333333333,0.018125
0.8,0.15,0.29,0.15,0.164705882352941,0.232,0.26,0.0533333333333334,"low_only_plus_pooling",TRUE,TRUE,0.785214785214785,0.064,0.0193333333333333
0.85,0.15,0.29,0.15,0.164705882352941,0.2465,0.2675,0.0566666666666667,"low_only_plus_pooling",TRUE,TRUE,0.839160839160839,0.0627916666666667,0.0205416666666667
0.9,0.15,0.29,0.15,0.164705882352941,0.261,0.275,0.06,"delay_plus_pooling",TRUE,TRUE,0.839160839160839,0.06375,0.0195833333333333
0.45,0.2,0.34,0.15,0.175,0.1805,0.2575,0.08,"low_only_plus_pooling",TRUE,TRUE,0.313686313686314,0.0682916666666667,0.0150416666666667
0.5,0.2,0.34,0.15,0.175,0.195,0.265,0.0833333333333333,"low_only_plus_pooling",TRUE,TRUE,0.373626373626374,0.0670833333333333,0.01625
0.55,0.2,0.34,0.15,0.175,0.2095,0.2725,0.0866666666666667,"low_only_plus_pooling",TRUE,TRUE,0.517482517482518,0.065875,0.0174583333333333
0.6,0.2,0.34,0.15,0.175,0.224,0.28,0.09,"low_only_plus_pooling",TRUE,TRUE,0.571428571428571,0.0646666666666667,0.0186666666666667
0.65,0.2,0.34,0.15,0.175,0.2385,0.2875,0.0933333333333334,"low_only_plus_pooling",TRUE,TRUE,0.624375624375624,0.0634583333333333,0.019875
0.7,0.2,0.34,0.15,0.175,0.253,0.295,0.0966666666666667,"low_only_plus_pooling",TRUE,TRUE,0.678321678321678,0.06225,0.0210833333333333
0.75,0.2,0.34,0.15,0.175,0.2675,0.3025,0.1,"low_only_plus_pooling",TRUE,TRUE,0.732267732267732,0.0610416666666667,0.0222916666666667
0.8,0.2,0.34,0.15,0.175,0.282,0.31,0.103333333333333,"low_only_plus_pooling",TRUE,TRUE,0.785214785214785,0.0598333333333333,0.0235
0.85,0.2,0.34,0.15,0.175,0.2965,0.3175,0.106666666666667,"low_only_plus_pooling",TRUE,TRUE,0.839160839160839,0.058625,0.0247083333333333
0.9,0.2,0.34,0.15,0.175,0.311,0.325,0.11,"delay_plus_pooling",TRUE,TRUE,0.829170829170829,0.06,0.0233333333333333
0.45,0.25,0.39,0.15,0.186666666666667,0.2305,0.3075,0.13,"low_only_plus_pooling",TRUE,TRUE,0.306693306693307,0.064125,0.0192083333333333
0.5,0.25,0.39,0.15,0.186666666666667,0.245,0.315,0.133333333333333,"low_only_plus_pooling",TRUE,TRUE,0.368631368631369,0.0629166666666667,0.0204166666666667
0.55,0.25,0.39,0.15,0.186666666666667,0.2595,0.3225,0.136666666666667,"low_only_plus_pooling",TRUE,TRUE,0.517482517482518,0.0617083333333333,0.021625
0.6,0.25,0.39,0.15,0.186666666666667,0.274,0.33,0.14,"low_only_plus_pooling",TRUE,TRUE,0.571428571428571,0.0605,0.0228333333333333
0.65,0.25,0.39,0.15,0.186666666666667,0.2885,0.3375,0.143333333333333,"low_only_plus_pooling",TRUE,TRUE,0.624375624375624,0.0592916666666667,0.0240416666666667
0.7,0.25,0.39,0.15,0.186666666666667,0.303,0.345,0.146666666666667,"low_only_plus_pooling",TRUE,TRUE,0.678321678321678,0.0580833333333333,0.02525
0.75,0.25,0.39,0.15,0.186666666666667,0.3175,0.3525,0.15,"low_only_plus_pooling",TRUE,TRUE,0.732267732267732,0.056875,0.0264583333333333
0.8,0.25,0.39,0.15,0.186666666666667,0.332,0.36,0.153333333333333,"low_only_plus_pooling",TRUE,TRUE,0.785214785214785,0.0556666666666667,0.0276666666666667
0.85,0.25,0.39,0.15,0.186666666666667,0.3465,0.3675,0.156666666666667,"low_only_plus_pooling",TRUE,TRUE,0.839160839160839,0.0544583333333333,0.028875
0.9,0.25,0.39,0.15,0.186666666666667,0.361,0.375,0.16,"delay_plus_pooling",TRUE,TRUE,0.817182817182817,0.05625,0.0270833333333333
0.45,0.3,0.44,0.15,0.2,0.2805,0.3575,0.18,"low_only_plus_pooling",TRUE,TRUE,0.2997002997003,0.0599583333333333,0.023375
0.5,0.3,0.44,0.15,0.2,0.295,0.365,0.183333333333333,"low_only_plus_pooling",TRUE,TRUE,0.361638361638362,0.05875,0.0245833333333333
0.55,0.3,0.44,0.15,0.2,0.3095,0.3725,0.186666666666667,"low_only_plus_pooling",TRUE,TRUE,0.517482517482518,0.0575416666666667,0.0257916666666667
0.6,0.3,0.44,0.15,0.2,0.324,0.38,0.19,"low_only_plus_pooling",TRUE,TRUE,0.571428571428571,0.0563333333333333,0.027
0.65,0.3,0.44,0.15,0.2,0.3385,0.3875,0.193333333333333,"low_only_plus_pooling",TRUE,TRUE,0.624375624375624,0.055125,0.0282083333333333
0.7,0.3,0.44,0.15,0.2,0.353,0.395,0.196666666666667,"low_only_plus_pooling",TRUE,TRUE,0.678321678321678,0.0539166666666667,0.0294166666666667
0.75,0.3,0.44,0.15,0.2,0.3675,0.4025,0.2,"low_only_plus_pooling",TRUE,TRUE,0.732267732267732,0.0527083333333333,0.030625
0.8,0.3,0.44,0.15,0.2,0.382,0.41,0.203333333333333,"low_only_plus_pooling",TRUE,TRUE,0.785214785214785,0.0515,0.0318333333333333
0.85,0.3,0.44,0.15,0.2,0.3965,0.4175,0.206666666666667,"low_only_plus_pooling",TRUE,TRUE,0.839160839160839,0.0502916666666667,0.0330416666666667
0.9,0.3,0.44,0.15,0.2,0.411,0.425,0.21,"delay_plus_pooling",TRUE,TRUE,0.804195804195804,0.0525,0.0308333333333333
0.45,0.35,0.49,0.15,0.215384615384615,0.3305,0.4075,0.23,"low_only_plus_pooling",TRUE,TRUE,0.291708291708292,0.0557916666666667,0.0275416666666667
0.5,0.35,0.49,0.15,0.215384615384615,0.345,0.415,0.233333333333333,"low_only_plus_pooling",TRUE,TRUE,0.353646353646354,0.0545833333333333,0.02875
0.55,0.35,0.49,0.15,0.215384615384615,0.3595,0.4225,0.236666666666667,"low_only_plus_pooling",TRUE,TRUE,0.517482517482518,0.053375,0.0299583333333333
0.6,0.35,0.49,0.15,0.215384615384615,0.374,0.43,0.24,"low_only_plus_pooling",TRUE,TRUE,0.571428571428571,0.0521666666666667,0.0311666666666667
0.65,0.35,0.49,0.15,0.215384615384615,0.3885,0.4375,0.243333333333333,"low_only_plus_pooling",TRUE,TRUE,0.624375624375624,0.0509583333333333,0.032375
0.7,0.35,0.49,0.15,0.215384615384615,0.403,0.445,0.246666666666667,"low_only_plus_pooling",TRUE,TRUE,0.678321678321678,0.04975,0.0335833333333333
0.75,0.35,0.49,0.15,0.215384615384615,0.4175,0.4525,0.25,"low_only_plus_pooling",TRUE,TRUE,0.732267732267732,0.0485416666666667,0.0347916666666667
0.8,0.35,0.49,0.15,0.215384615384615,0.432,0.46,0.253333333333333,"low_only_plus_pooling",TRUE,TRUE,0.785214785214785,0.0473333333333333,0.036
0.85,0.35,0.49,0.15,0.215384615384615,0.4465,0.4675,0.256666666666667,"low_only_plus_pooling",TRUE,TRUE,0.839160839160839,0.046125,0.0372083333333333
0.9,0.35,0.49,0.15,0.215384615384615,0.461,0.475,0.26,"delay_plus_pooling",TRUE,TRUE,0.789210789210789,0.04875,0.0345833333333333
0.45,0.4,0.54,0.15,0.233333333333333,0.3805,0.4575,0.28,"low_only_plus_pooling",TRUE,TRUE,0.282717282717283,0.051625,0.0317083333333333
0.5,0.4,0.54,0.15,0.233333333333333,0.395,0.465,0.283333333333333,"low_only_plus_pooling",TRUE,TRUE,0.344655344655345,0.0504166666666667,0.0329166666666667
0.55,0.4,0.54,0.15,0.233333333333333,0.4095,0.4725,0.286666666666667,"low_only_plus_pooling",TRUE,TRUE,0.517482517482518,0.0492083333333333,0.034125
0.6,0.4,0.54,0.15,0.233333333333333,0.424,0.48,0.29,"low_only_plus_pooling",TRUE,TRUE,0.571428571428571,0.048,0.0353333333333333
0.65,0.4,0.54,0.15,0.233333333333333,0.4385,0.4875,0.293333333333333,"low_only_plus_pooling",TRUE,TRUE,0.624375624375624,0.0467916666666667,0.0365416666666667
0.7,0.4,0.54,0.15,0.233333333333333,0.453,0.495,0.296666666666667,"low_only_plus_pooling",TRUE,TRUE,0.678321678321678,0.0455833333333333,0.03775
0.75,0.4,0.54,0.15,0.233333333333333,0.4675,0.5025,0.3,"low_only_plus_pooling",TRUE,TRUE,0.732267732267732,0.044375,0.0389583333333333
0.8,0.4,0.54,0.15,0.233333333333333,0.482,0.51,0.303333333333333,"low_only_plus_pooling",TRUE,TRUE,0.785214785214785,0.0431666666666667,0.0401666666666667
0.85,0.4,0.54,0.15,0.233333333333333,0.4965,0.5175,0.306666666666667,"delay_plus_pooling",TRUE,TRUE,0.785214785214785,0.0425,0.0408333333333333
0.9,0.4,0.54,0.15,0.233333333333333,0.511,0.525,0.31,"delay_plus_pooling",TRUE,TRUE,0.771228771228771,0.045,0.0383333333333333
0.8,0.1,0.27,0.15,0.188888888888889,0.206,0.24,0.00333333333333334,"low_only_plus_pooling",TRUE,TRUE,0.823176823176823,0.0661666666666667,0.0171666666666667
0.85,0.1,0.27,0.15,0.188888888888889,0.222,0.2475,0.00666666666666667,"low_only_plus_pooling",TRUE,TRUE,0.867132867132867,0.0648333333333333,0.0185
0.9,0.1,0.27,0.15,0.188888888888889,0.238,0.255,0.01,"delay_plus_pooling",TRUE,TRUE,0.83016983016983,0.0675,0.0158333333333333
0.45,0.15,0.32,0.15,0.2,0.144,0.2375,0.03,"low_only_plus_pooling",TRUE,TRUE,0.401598401598402,0.0713333333333333,0.012
0.5,0.15,0.32,0.15,0.2,0.16,0.245,0.0333333333333333,"low_only_plus_pooling",TRUE,TRUE,0.558441558441558,0.07,0.0133333333333333
0.55,0.15,0.32,0.15,0.2,0.176,0.2525,0.0366666666666667,"low_only_plus_pooling",TRUE,TRUE,0.602397602397602,0.0686666666666667,0.0146666666666667
0.6,0.15,0.32,0.15,0.2,0.192,0.26,0.04,"low_only_plus_pooling",TRUE,TRUE,0.647352647352647,0.0673333333333333,0.016
0.65,0.15,0.32,0.15,0.2,0.208,0.2675,0.0433333333333333,"low_only_plus_pooling",TRUE,TRUE,0.691308691308691,0.066,0.0173333333333333
0.7,0.15,0.32,0.15,0.2,0.224,0.275,0.0466666666666667,"low_only_plus_pooling",TRUE,TRUE,0.735264735264735,0.0646666666666667,0.0186666666666667
0.75,0.15,0.32,0.15,0.2,0.24,0.2825,0.05,"low_only_plus_pooling",TRUE,TRUE,0.779220779220779,0.0633333333333333,0.02
0.8,0.15,0.32,0.15,0.2,0.256,0.29,0.0533333333333334,"low_only_plus_pooling",TRUE,TRUE,0.823176823176823,0.062,0.0213333333333333
0.85,0.15,0.32,0.15,0.2,0.272,0.2975,0.0566666666666667,"low_only_plus_pooling",TRUE,TRUE,0.867132867132867,0.0606666666666667,0.0226666666666667
0.9,0.15,0.32,0.15,0.2,0.288,0.305,0.06,"delay_plus_pooling",TRUE,TRUE,0.819180819180819,0.06375,0.0195833333333333
0.45,0.2,0.37,0.15,0.2125,0.194,0.2875,0.08,"low_only_plus_pooling",TRUE,TRUE,0.394605394605395,0.0671666666666667,0.0161666666666667
0.5,0.2,0.37,0.15,0.2125,0.21,0.295,0.0833333333333333,"low_only_plus_pooling",TRUE,TRUE,0.558441558441558,0.0658333333333333,0.0175
0.55,0.2,0.37,0.15,0.2125,0.226,0.3025,0.0866666666666667,"low_only_plus_pooling",TRUE,TRUE,0.602397602397602,0.0645,0.0188333333333333
0.6,0.2,0.37,0.15,0.2125,0.242,0.31,0.09,"low_only_plus_pooling",TRUE,TRUE,0.647352647352647,0.0631666666666667,0.0201666666666667
0.65,0.2,0.37,0.15,0.2125,0.258,0.3175,0.0933333333333334,"low_only_plus_pooling",TRUE,TRUE,0.691308691308691,0.0618333333333333,0.0215
0.7,0.2,0.37,0.15,0.2125,0.274,0.325,0.0966666666666667,"low_only_plus_pooling",TRUE,TRUE,0.735264735264735,0.0605,0.0228333333333333
0.75,0.2,0.37,0.15,0.2125,0.29,0.3325,0.1,"low_only_plus_pooling",TRUE,TRUE,0.779220779220779,0.0591666666666667,0.0241666666666667
0.8,0.2,0.37,0.15,0.2125,0.306,0.34,0.103333333333333,"low_only_plus_pooling",TRUE,TRUE,0.823176823176823,0.0578333333333333,0.0255
0.85,0.2,0.37,0.15,0.2125,0.322,0.3475,0.106666666666667,"delay_plus_pooling",TRUE,TRUE,0.826173826173826,0.0566666666666667,0.0266666666666667
0.9,0.2,0.37,0.15,0.2125,0.338,0.355,0.11,"delay_plus_pooling",TRUE,TRUE,0.806193806193806,0.06,0.0233333333333333
0.45,0.25,0.42,0.15,0.226666666666667,0.244,0.3375,0.13,"low_only_plus_pooling",TRUE,TRUE,0.386613386613387,0.063,0.0203333333333333
0.5,0.25,0.42,0.15,0.226666666666667,0.26,0.345,0.133333333333333,"low_only_plus_pooling",TRUE,TRUE,0.557442557442557,0.0616666666666667,0.0216666666666667
0.55,0.25,0.42,0.15,0.226666666666667,0.276,0.3525,0.136666666666667,"low_only_plus_pooling",TRUE,TRUE,0.602397602397602,0.0603333333333333,0.023
0.6,0.25,0.42,0.15,0.226666666666667,0.292,0.36,0.14,"low_only_plus_pooling",TRUE,TRUE,0.647352647352647,0.059,0.0243333333333333
0.65,0.25,0.42,0.15,0.226666666666667,0.308,0.3675,0.143333333333333,"low_only_plus_pooling",TRUE,TRUE,0.691308691308691,0.0576666666666667,0.0256666666666667
0.7,0.25,0.42,0.15,0.226666666666667,0.324,0.375,0.146666666666667,"low_only_plus_pooling",TRUE,TRUE,0.735264735264735,0.0563333333333333,0.027
0.75,0.25,0.42,0.15,0.226666666666667,0.34,0.3825,0.15,"low_only_plus_pooling",TRUE,TRUE,0.779220779220779,0.055,0.0283333333333333
0.8,0.25,0.42,0.15,0.226666666666667,0.356,0.39,0.153333333333333,"low_only_plus_pooling",TRUE,TRUE,0.823176823176823,0.0536666666666667,0.0296666666666667
0.85,0.25,0.42,0.15,0.226666666666667,0.372,0.3975,0.156666666666667,"delay_plus_pooling",TRUE,TRUE,0.812187812187812,0.053125,0.0302083333333333
0.9,0.25,0.42,0.15,0.226666666666667,0.388,0.405,0.16,"delay_plus_pooling",TRUE,TRUE,0.792207792207792,0.05625,0.0270833333333333
0.45,0.3,0.47,0.15,0.242857142857143,0.294,0.3875,0.18,"low_only_plus_pooling",TRUE,TRUE,0.377622377622378,0.0588333333333333,0.0245
0.5,0.3,0.47,0.15,0.242857142857143,0.31,0.395,0.183333333333333,"low_only_plus_pooling",TRUE,TRUE,0.548451548451548,0.0575,0.0258333333333333
0.55,0.3,0.47,0.15,0.242857142857143,0.326,0.4025,0.186666666666667,"low_only_plus_pooling",TRUE,TRUE,0.602397602397602,0.0561666666666667,0.0271666666666667
0.6,0.3,0.47,0.15,0.242857142857143,0.342,0.41,0.19,"low_only_plus_pooling",TRUE,TRUE,0.647352647352647,0.0548333333333333,0.0285
0.65,0.3,0.47,0.15,0.242857142857143,0.358,0.4175,0.193333333333333,"low_only_plus_pooling",TRUE,TRUE,0.691308691308691,0.0535,0.0298333333333333
0.7,0.3,0.47,0.15,0.242857142857143,0.374,0.425,0.196666666666667,"low_only_plus_pooling",TRUE,TRUE,0.735264735264735,0.0521666666666667,0.0311666666666667
0.75,0.3,0.47,0.15,0.242857142857143,0.39,0.4325,0.2,"low_only_plus_pooling",TRUE,TRUE,0.779220779220779,0.0508333333333333,0.0325
0.8,0.3,0.47,0.15,0.242857142857143,0.406,0.44,0.203333333333333,"low_only_plus_pooling",TRUE,TRUE,0.823176823176823,0.0495,0.0338333333333333
0.85,0.3,0.47,0.15,0.242857142857143,0.422,0.4475,0.206666666666667,"delay_plus_pooling",TRUE,TRUE,0.795204795204795,0.0495833333333333,0.03375
0.9,0.3,0.47,0.15,0.242857142857143,0.438,0.455,0.21,"delay_plus_pooling",TRUE,TRUE,0.776223776223776,0.0525,0.0308333333333333
0.45,0.35,0.52,0.15,0.261538461538462,0.344,0.4375,0.23,"low_only_plus_pooling",TRUE,TRUE,0.367632367632368,0.0546666666666667,0.0286666666666667
0.5,0.35,0.52,0.15,0.261538461538462,0.36,0.445,0.233333333333333,"low_only_plus_pooling",TRUE,TRUE,0.538461538461538,0.0533333333333333,0.03
