"N","m","q","k","r","beta","o0","o1","mu","bar_y","c","M_E","M_B_sup","M_C_sup","M_pool_threat","M_exists_TY","M_value_TY","M_class_TY","U_D","U_P","U_delta","U_S_mu","U_K_low","U_K_pool","U_K","U_TY_limit","U_exists_TY","U_eta_upper","checked_on","source"
7,6,4,3,2,0.9,0.2,0.3,0.9,0.3,0.15,0.55,0.185,0.4,FALSE,TRUE,0.55,"exclusion",0.8,0.7,0.75,0.7,0.02,0.0999999999999999,0.02,0.175,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.9,0.2,0.3,0.9,0.3,0.128571428571429,0.485714285714286,0.157142857142857,0.314285714285714,FALSE,TRUE,0.485714285714286,"exclusion",0.8,0.7,0.771428571428571,0.7,0.0182857142857143,0.0828571428571427,0.0182857142857143,0.16,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.9,0.2,0.3,0.9,0.3,0.1125,0.55,0.1475,0.3625,FALSE,TRUE,0.55,"exclusion",0.8,0.7,0.7875,0.7,0.017,0.07,0.017,0.14875,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.9,0.2,0.3,0.9,0.3,0.1,0.5,0.13,0.3,FALSE,TRUE,0.5,"exclusion",0.8,0.7,0.8,0.7,0.016,0.0599999999999998,0.016,0.14,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
3,2,2,1,0,0.2,0.05,0.6,0.9,0.6,0.1,0.9,0.185,0.4,FALSE,TRUE,0.9,"exclusion",0.95,0.4,0.1,0.4,0.0855,0.305,0.0855,0.36,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
4,3,3,2,1,0.2,0.05,0.6,0.9,0.6,0.0666666666666667,0.866666666666667,0.148333333333333,0.333333333333333,FALSE,TRUE,0.866666666666667,"exclusion",0.95,0.4,0.133333333333333,0.4,0.0823333333333333,0.273333333333333,0.0823333333333333,0.346666666666667,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
5,4,3,2,1,0.2,0.05,0.6,0.9,0.6,0.05,0.9,0.135,0.35,FALSE,TRUE,0.9,"exclusion",0.95,0.4,0.15,0.4,0.08075,0.2575,0.08075,0.34,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
6,5,4,3,2,0.2,0.05,0.6,0.9,0.6,0.04,0.88,0.123,0.32,FALSE,TRUE,0.88,"exclusion",0.95,0.4,0.16,0.4,0.0798,0.248,0.0798,0.336,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
7,6,4,3,2,0.2,0.05,0.6,0.9,0.6,0.0333333333333333,0.9,0.118333333333333,0.333333333333333,FALSE,TRUE,0.9,"exclusion",0.95,0.4,0.166666666666667,0.4,0.0791666666666666,0.241666666666667,0.0791666666666666,0.333333333333333,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
8,7,5,4,3,0.2,0.05,0.6,0.9,0.6,0.0285714285714286,0.885714285714286,0.112142857142857,0.314285714285714,FALSE,TRUE,0.885714285714286,"exclusion",0.95,0.4,0.171428571428571,0.4,0.0787142857142857,0.237142857142857,0.0787142857142857,0.331428571428571,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
9,8,5,4,3,0.2,0.05,0.6,0.9,0.6,0.025,0.9,0.11,0.325,FALSE,TRUE,0.9,"exclusion",0.95,0.4,0.175,0.4,0.078375,0.23375,0.078375,0.33,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
10,9,6,5,4,0.2,0.05,0.6,0.9,0.6,0.0222222222222222,0.888888888888889,0.106111111111111,0.311111111111111,FALSE,TRUE,0.888888888888889,"exclusion",0.95,0.4,0.177777777777778,0.4,0.0781111111111111,0.231111111111111,0.0781111111111111,0.328888888888889,FALSE,0,"2026-08-04","Goal 3 PBE-UD analytical rederivation"
