"o_0","o_1","panel","region"
0.0131154684095861,0.407886710239651,"N3 - maioria em R1","Screening (S)"
0.0196949891067538,0.407886710239651,"N3 - maioria em R1","Screening (S)"
0.0262745098039216,0.407886710239651,"N3 - maioria em R1","Screening (S)"
0.0328540305010893,0.407886710239651,"N3 - maioria em R1","Screening (S)"
0.0394335511982571,0.407886710239651,"N3 - maioria em R1","Screening (S)"
0.0460130718954248,0.407886710239651,"N3 - maioria em R1","Screening (S)"
0.0525925925925926,0.407886710239651,"N3 - maioria em R1","Screening (S)"
0.0591721132897603,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.0657516339869281,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.0723311546840959,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.0789106753812636,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.0854901960784314,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.0920697167755991,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.0986492374727669,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.105228758169935,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.111808278867102,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.11838779956427,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.124967320261438,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.131546840958606,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.138126361655773,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.144705882352941,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.151285403050109,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.157864923747277,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.164444444444444,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.171023965141612,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.17760348583878,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.184183006535948,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.190762527233115,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.197342047930283,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.203921568627451,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.210501089324619,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.217080610021786,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.223660130718954,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.230239651416122,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.23681917211329,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.243398692810458,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.249978213507625,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.256557734204793,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.263137254901961,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.269716775599129,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.276296296296296,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.282875816993464,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.289455337690632,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.2960348583878,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.302614379084967,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.309193899782135,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.315773420479303,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.322352941176471,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.328932461873638,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.335511982570806,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.342091503267974,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.348671023965142,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.355250544662309,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.361830065359477,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.368409586056645,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.374989106753813,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.38156862745098,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.388148148148148,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.394727668845316,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.401307189542484,0.407886710239651,"N3 - maioria em R1","Exclusão (E)"
0.0065359477124183,0.414466230936819,"N3 - maioria em R1","Screening (S)"
0.0131154684095861,0.414466230936819,"N3 - maioria em R1","Screening (S)"
0.0196949891067538,0.414466230936819,"N3 - maioria em R1","Screening (S)"
0.0262745098039216,0.414466230936819,"N3 - maioria em R1","Screening (S)"
0.0328540305010893,0.414466230936819,"N3 - maioria em R1","Screening (S)"
0.0394335511982571,0.414466230936819,"N3 - maioria em R1","Screening (S)"
0.0460130718954248,0.414466230936819,"N3 - maioria em R1","Screening (S)"
0.0525925925925926,0.414466230936819,"N3 - maioria em R1","Screening (S)"
0.0591721132897603,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.0657516339869281,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.0723311546840959,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.0789106753812636,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.0854901960784314,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.0920697167755991,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.0986492374727669,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.105228758169935,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.111808278867102,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.11838779956427,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.124967320261438,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.131546840958606,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.138126361655773,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.144705882352941,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.151285403050109,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.157864923747277,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.164444444444444,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.171023965141612,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.17760348583878,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.184183006535948,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.190762527233115,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.197342047930283,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.203921568627451,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.210501089324619,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.217080610021786,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.223660130718954,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.230239651416122,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.23681917211329,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.243398692810458,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.249978213507625,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.256557734204793,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.263137254901961,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.269716775599129,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.276296296296296,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.282875816993464,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.289455337690632,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.2960348583878,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.302614379084967,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.309193899782135,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.315773420479303,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.322352941176471,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.328932461873638,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.335511982570806,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.342091503267974,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.348671023965142,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.355250544662309,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.361830065359477,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.368409586056645,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.374989106753813,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.38156862745098,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.388148148148148,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.394727668845316,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.401307189542484,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.407886710239651,0.414466230936819,"N3 - maioria em R1","Exclusão (E)"
0.0065359477124183,0.421045751633987,"N3 - maioria em R1","Screening (S)"
0.0131154684095861,0.421045751633987,"N3 - maioria em R1","Screening (S)"
0.0196949891067538,0.421045751633987,"N3 - maioria em R1","Screening (S)"
0.0262745098039216,0.421045751633987,"N3 - maioria em R1","Screening (S)"
0.0328540305010893,0.421045751633987,"N3 - maioria em R1","Screening (S)"
0.0394335511982571,0.421045751633987,"N3 - maioria em R1","Screening (S)"
0.0460130718954248,0.421045751633987,"N3 - maioria em R1","Screening (S)"
0.0525925925925926,0.421045751633987,"N3 - maioria em R1","Screening (S)"
0.0591721132897603,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.0657516339869281,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.0723311546840959,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.0789106753812636,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.0854901960784314,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.0920697167755991,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.0986492374727669,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.105228758169935,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.111808278867102,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.11838779956427,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.124967320261438,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.131546840958606,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.138126361655773,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.144705882352941,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.151285403050109,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.157864923747277,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.164444444444444,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.171023965141612,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.17760348583878,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.184183006535948,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.190762527233115,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.197342047930283,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.203921568627451,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.210501089324619,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.217080610021786,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.223660130718954,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.230239651416122,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.23681917211329,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.243398692810458,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.249978213507625,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.256557734204793,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.263137254901961,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.269716775599129,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.276296296296296,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.282875816993464,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.289455337690632,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.2960348583878,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.302614379084967,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.309193899782135,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.315773420479303,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.322352941176471,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.328932461873638,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.335511982570806,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.342091503267974,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.348671023965142,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.355250544662309,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.361830065359477,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.368409586056645,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.374989106753813,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.38156862745098,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.388148148148148,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.394727668845316,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.401307189542484,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.407886710239651,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.414466230936819,0.421045751633987,"N3 - maioria em R1","Exclusão (E)"
0.0065359477124183,0.427625272331155,"N3 - maioria em R1","Screening (S)"
0.0131154684095861,0.427625272331155,"N3 - maioria em R1","Screening (S)"
0.0196949891067538,0.427625272331155,"N3 - maioria em R1","Screening (S)"
0.0262745098039216,0.427625272331155,"N3 - maioria em R1","Screening (S)"
0.0328540305010893,0.427625272331155,"N3 - maioria em R1","Screening (S)"
0.0394335511982571,0.427625272331155,"N3 - maioria em R1","Screening (S)"
0.0460130718954248,0.427625272331155,"N3 - maioria em R1","Screening (S)"
0.0525925925925926,0.427625272331155,"N3 - maioria em R1","Screening (S)"
0.0591721132897603,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.0657516339869281,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.0723311546840959,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.0789106753812636,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.0854901960784314,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.0920697167755991,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.0986492374727669,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.105228758169935,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.111808278867102,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.11838779956427,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.124967320261438,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.131546840958606,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.138126361655773,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.144705882352941,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.151285403050109,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.157864923747277,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.164444444444444,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.171023965141612,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.17760348583878,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.184183006535948,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.190762527233115,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.197342047930283,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.203921568627451,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.210501089324619,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.217080610021786,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.223660130718954,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.230239651416122,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.23681917211329,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.243398692810458,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.249978213507625,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.256557734204793,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.263137254901961,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.269716775599129,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.276296296296296,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.282875816993464,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.289455337690632,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.2960348583878,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.302614379084967,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.309193899782135,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.315773420479303,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.322352941176471,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.328932461873638,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.335511982570806,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.342091503267974,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.348671023965142,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.355250544662309,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.361830065359477,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.368409586056645,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.374989106753813,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.38156862745098,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.388148148148148,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.394727668845316,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.401307189542484,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.407886710239651,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.414466230936819,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.421045751633987,0.427625272331155,"N3 - maioria em R1","Exclusão (E)"
0.0065359477124183,0.434204793028322,"N3 - maioria em R1","Screening (S)"
0.0131154684095861,0.434204793028322,"N3 - maioria em R1","Screening (S)"
0.0196949891067538,0.434204793028322,"N3 - maioria em R1","Screening (S)"
0.0262745098039216,0.434204793028322,"N3 - maioria em R1","Screening (S)"
0.0328540305010893,0.434204793028322,"N3 - maioria em R1","Screening (S)"
0.0394335511982571,0.434204793028322,"N3 - maioria em R1","Screening (S)"
0.0460130718954248,0.434204793028322,"N3 - maioria em R1","Screening (S)"
0.0525925925925926,0.434204793028322,"N3 - maioria em R1","Screening (S)"
0.0591721132897603,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.0657516339869281,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.0723311546840959,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.0789106753812636,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.0854901960784314,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.0920697167755991,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.0986492374727669,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.105228758169935,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.111808278867102,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.11838779956427,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.124967320261438,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.131546840958606,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.138126361655773,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.144705882352941,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.151285403050109,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.157864923747277,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.164444444444444,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.171023965141612,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.17760348583878,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.184183006535948,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.190762527233115,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.197342047930283,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.203921568627451,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.210501089324619,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.217080610021786,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.223660130718954,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.230239651416122,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.23681917211329,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.243398692810458,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.249978213507625,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.256557734204793,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.263137254901961,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.269716775599129,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.276296296296296,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.282875816993464,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.289455337690632,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.2960348583878,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.302614379084967,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.309193899782135,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.315773420479303,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.322352941176471,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.328932461873638,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.335511982570806,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.342091503267974,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.348671023965142,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.355250544662309,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.361830065359477,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.368409586056645,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.374989106753813,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.38156862745098,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.388148148148148,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.394727668845316,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.401307189542484,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.407886710239651,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.414466230936819,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.421045751633987,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.427625272331155,0.434204793028322,"N3 - maioria em R1","Exclusão (E)"
0.0065359477124183,0.44078431372549,"N3 - maioria em R1","Screening (S)"
0.0131154684095861,0.44078431372549,"N3 - maioria em R1","Screening (S)"
0.0196949891067538,0.44078431372549,"N3 - maioria em R1","Screening (S)"
0.0262745098039216,0.44078431372549,"N3 - maioria em R1","Screening (S)"
0.0328540305010893,0.44078431372549,"N3 - maioria em R1","Screening (S)"
0.0394335511982571,0.44078431372549,"N3 - maioria em R1","Screening (S)"
0.0460130718954248,0.44078431372549,"N3 - maioria em R1","Screening (S)"
0.0525925925925926,0.44078431372549,"N3 - maioria em R1","Screening (S)"
0.0591721132897603,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.0657516339869281,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.0723311546840959,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.0789106753812636,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.0854901960784314,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.0920697167755991,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.0986492374727669,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.105228758169935,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.111808278867102,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.11838779956427,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.124967320261438,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.131546840958606,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.138126361655773,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.144705882352941,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.151285403050109,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.157864923747277,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.164444444444444,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.171023965141612,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.17760348583878,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.184183006535948,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.190762527233115,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.197342047930283,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.203921568627451,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.210501089324619,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.217080610021786,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.223660130718954,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.230239651416122,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.23681917211329,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.243398692810458,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.249978213507625,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.256557734204793,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.263137254901961,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.269716775599129,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.276296296296296,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.282875816993464,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.289455337690632,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.2960348583878,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.302614379084967,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.309193899782135,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.315773420479303,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.322352941176471,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.328932461873638,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.335511982570806,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.342091503267974,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.348671023965142,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
0.355250544662309,0.44078431372549,"N3 - maioria em R1","Exclusão (E)"
