"node","status","N","pair_id","o_0","o_1","beta","nu","cell_id","selected_class","proposer_payoff","H_theta_0","H_theta_1"
"N4","PASS",5,"below",0.0625,0.125,0.99,0.418899858955276,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.418899858956266,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.418899858956276,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.418899858956286,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.418899858957276,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.418899868956276,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.418899958956276,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.5,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.75,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.95,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.99999999,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.999999999999,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,0.99999999999999,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"below",0.0625,0.125,0.99,1,"N4-HIGH-PRIOR","P",0.2265625,0.12375,0.12375
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0,"N4-NU-ZERO","L",0.6171875,0.03125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,1e-14,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,1e-12,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,1e-08,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.05,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.130434682608696,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.130434772608696,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.130434782607696,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.130434782608686,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.130434782608696,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.130434782608706,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.130434782609696,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.130434792608696,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.130434882608696,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.1999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.19999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.199999999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.19999999999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.2,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.20000000000001,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.200000000001,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.20000001,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.2000001,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.25,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.333333233333333,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.333333323333333,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.333333333332333,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.333333333333323,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.333333333333333,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.333333333333343,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.333333333334333,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.333333343333333,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.333333433333333,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.5,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.75,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.95,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.99999999,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.999999999999,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,0.99999999999999,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.5,1,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0,"N4-NU-ZERO","L",0.3109375,0.05625,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,1e-14,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,1e-12,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,1e-08,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.05,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.1999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.19999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.199999999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.19999999999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.2,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.20000000000001,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.200000000001,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.20000001,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.2000001,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.25,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.341772051898734,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.341772141898734,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.341772151897734,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.341772151898724,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.341772151898734,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.341772151898744,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.341772151899734,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.341772161898734,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.341772251898734,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.5,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.75,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.866666566666667,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.866666656666667,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.866666666665667,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.866666666666657,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.866666666666667,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.866666666666677,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.866666666667667,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.866666676666667,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.866666766666667,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.95,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.99999999,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.999999999999,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,0.99999999999999,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.9,1,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0,"N4-NU-ZERO","L",0.24203125,0.061875,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,1e-14,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,1e-12,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,1e-08,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.05,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.1999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.19999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.199999999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.19999999999999,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.2,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.20000000000001,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.200000000001,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.20000001,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.2000001,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.25,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899758956276,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899848956276,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899858955276,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899858956266,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899858956276,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899858956286,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899858957276,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899868956276,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.418899958956276,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.5,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.75,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.95,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666566666667,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666656666667,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666665667,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666666657,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666666667,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666666677,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666666667667,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666676666667,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.986666766666667,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.99999999,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.999999999999,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,0.99999999999999,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_low",0.0625,0.25,0.99,1,"N4-HIGH-PRIOR","P",0.195625,0.2475,0.2475
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0,"N4-NU-ZERO","L",0.609375,0.0625,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1e-14,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1e-12,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1e-08,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1e-07,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.05,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909089909090909,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090809090909,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909080909,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909090809,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909090909,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909091009,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909090909100909,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909091009090909,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.0909091909090909,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857042857143,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857132857143,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142856143,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142857133,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142857143,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142857153,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857142858143,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857152857143,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.142857242857143,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.25,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.5,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.75,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.95,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.99999999,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.999999999999,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,0.99999999999999,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.5,1,"N4-HIGH-PRIOR","P",0.59375,0.125,0.125
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0,"N4-NU-ZERO","L",0.296875,0.1125,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,1e-14,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,1e-12,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,1e-08,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.05,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857042857143,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857132857143,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142856143,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142857133,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142857143,"N4-NO-PURE-PBE","NONE",NA,NA,NA
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142857153,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857142858143,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857152857143,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.142857242857143,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.25,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142757142857,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142847142857,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857141857,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857142847,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857142857,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857142867,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142857143857,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142867142857,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.257142957142857,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.5,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.75,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.7999999,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.79999999,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.799999999999,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.79999999999999,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.8,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.80000000000001,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.800000000001,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.80000001,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.8000001,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.95,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.99999999,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
"N4","PASS",5,"o1_equal_mid",0.125,0.25,0.9,0.999999999999,"N4-HIGH-PRIOR","P",0.26875,0.225,0.225
